 0.1,  0.1,    1, 34192,  2625
 0.1,  0.1,    3, 34192,  2576
 0.1,  0.1,    5, 34192,  1618
 0.1,  0.1,   10, 34192,  3029
 0.1,  0.1,   50, 34192,     0
 0.1,  0.1,  100, 34192,     0
 0.1,  0.1,  300, 34192,     0
 0.1,  0.1,  500, 34192,     0
 0.1,  0.2,    1, 34192,  3767
 0.1,  0.2,    3, 34192,  4709
 0.1,  0.2,    5, 34192,  3476
 0.1,  0.2,   10, 34192,  2918
 0.1,  0.2,   50, 34192,   394
 0.1,  0.2,  100, 34192,     0
 0.1,  0.2,  300, 34192,     0
 0.1,  0.2,  500, 34192,     0
 0.1,  0.3,    1, 34192,  1376
 0.1,  0.3,    3, 34192,  2453
 0.1,  0.3,    5, 34192,  3043
 0.1,  0.3,   10, 34192,  3532
 0.1,  0.3,   50, 34192,  1062
 0.1,  0.3,  100, 34192,     0
 0.1,  0.3,  300, 34192,     0
 0.1,  0.3,  500, 34192,     0
 0.1,  0.4,    1, 34192,  5166
 0.1,  0.4,    3, 34192,  3014
 0.1,  0.4,    5, 34192,  4212
 0.1,  0.4,   10, 34192,  4226
 0.1,  0.4,   50, 34192,  1614
 0.1,  0.4,  100, 34192,   394
 0.1,  0.4,  300, 34192,   505
 0.1,  0.4,  500, 34192,     0
 0.1,  0.5,    1, 34192,  8179
 0.1,  0.5,    3, 34192,  6474
 0.1,  0.5,    5, 34192,  3878
 0.1,  0.5,   10, 34192,  2791
 0.1,  0.5,   50, 34192,   505
 0.1,  0.5,  100, 34192,   505
 0.1,  0.5,  300, 34192,     0
 0.1,  0.5,  500, 34192,     0
 0.1,  0.6,    1, 34192,  8788
 0.1,  0.6,    3, 34192,  3890
 0.1,  0.6,    5, 34192,  1376
 0.1,  0.6,   10, 34192,   964
 0.1,  0.6,   50, 34192,  1755
 0.1,  0.6,  100, 34192,     0
 0.1,  0.6,  300, 34192,     0
 0.1,  0.6,  500, 34192,     0
 0.1,  0.7,    1, 34192,  7276
 0.1,  0.7,    3, 34192,  2957
 0.1,  0.7,    5, 34192,  1571
 0.1,  0.7,   10, 34192,  1948
 0.1,  0.7,   50, 34192,  1101
 0.1,  0.7,  100, 34192,   394
 0.1,  0.7,  300, 34192,     0
 0.1,  0.7,  500, 34192,     0
 0.1,  0.8,    1, 34192, 10326
 0.1,  0.8,    3, 34192,  5156
 0.1,  0.8,    5, 34192,  3029
 0.1,  0.8,   10, 34192,   505
 0.1,  0.8,   50, 34192,   394
 0.1,  0.8,  100, 34192,   394
 0.1,  0.8,  300, 34192,     0
 0.1,  0.8,  500, 34192,     0
 0.2,  0.1,    1, 34192,  6093
 0.2,  0.1,    3, 34192,  1618
 0.2,  0.1,    5, 34192,  4950
 0.2,  0.1,   10, 34192,  3476
 0.2,  0.1,   50, 34192,   505
 0.2,  0.1,  100, 34192,   964
 0.2,  0.1,  300, 34192,   394
 0.2,  0.1,  500, 34192,     0
 0.2,  0.2,    1, 34192,  8604
 0.2,  0.2,    3, 34192,  3844
 0.2,  0.2,    5, 34192,  3532
 0.2,  0.2,   10, 34192,  1109
 0.2,  0.2,   50, 34192,     0
 0.2,  0.2,  100, 34192,     0
 0.2,  0.2,  300, 34192,     0
 0.2,  0.2,  500, 34192,   394
 0.2,  0.3,    1, 34192,  3878
 0.2,  0.3,    3, 34192,  7319
 0.2,  0.3,    5, 34192,  4626
 0.2,  0.3,   10, 34192,  5000
 0.2,  0.3,   50, 34192,  1101
 0.2,  0.3,  100, 34192,   505
 0.2,  0.3,  300, 34192,     0
 0.2,  0.3,  500, 34192,     0
 0.2,  0.4,    1, 34192,  7604
 0.2,  0.4,    3, 34192,  5525
 0.2,  0.4,    5, 34192,  1643
 0.2,  0.4,   10, 34192,  1881
 0.2,  0.4,   50, 34192,  1101
 0.2,  0.4,  100, 34192,  1062
 0.2,  0.4,  300, 34192,     0
 0.2,  0.4,  500, 34192,     0
 0.2,  0.5,    1, 34192,  8018
 0.2,  0.5,    3, 34192,  3435
 0.2,  0.5,    5, 34192,  1614
 0.2,  0.5,   10, 34192,  1062
 0.2,  0.5,   50, 34192,   505
 0.2,  0.5,  100, 34192,   394
 0.2,  0.5,  300, 34192,   505
 0.2,  0.5,  500, 34192,     0
 0.2,  0.6,    1, 34192,  4181
 0.2,  0.6,    3, 34192,  1274
 0.2,  0.6,    5, 34192,  6212
 0.2,  0.6,   10, 34192,  1571
 0.2,  0.6,   50, 34192,  1062
 0.2,  0.6,  100, 34192,   505
 0.2,  0.6,  300, 34192,     0
 0.2,  0.6,  500, 34192,     0
 0.2,  0.7,    1, 34192,  5092
 0.2,  0.7,    3, 34192,  6232
 0.2,  0.7,    5, 34192,  3757
 0.2,  0.7,   10, 34192,  2789
 0.2,  0.7,   50, 34192,     0
 0.2,  0.7,  100, 34192,   394
 0.2,  0.7,  300, 34192,     0
 0.2,  0.7,  500, 34192,     0
 0.2,  0.8,    1, 34192,  8587
 0.2,  0.8,    3, 34192,  5041
 0.2,  0.8,    5, 34192,  3150
 0.2,  0.8,   10, 34192,     0
 0.2,  0.8,   50, 34192,     0
 0.2,  0.8,  100, 34192,     0
 0.2,  0.8,  300, 34192,     0
